job_id,skill_id,importance,importance_label
JOB005717,SK019,1.0,Must-Have
JOB005717,SK018,1.0,Must-Have
JOB005717,SK014,0.65,Good-to-Have
JOB005717,SK025,0.65,Good-to-Have
JOB005717,SK064,0.65,Good-to-Have
JOB005717,SK022,0.65,Good-to-Have
JOB005717,SK021,0.65,Good-to-Have
JOB005717,SK020,0.65,Good-to-Have
JOB005717,SK052,0.35,Optional
JOB005717,SK024,0.35,Optional
JOB005717,SK026,0.35,Optional
JOB005717,SK054,0.35,Optional
JOB005717,SK058,0.35,Optional
JOB005718,SK026,1.0,Must-Have
JOB005718,SK018,1.0,Must-Have
JOB005718,SK036,1.0,Must-Have
JOB005718,SK032,1.0,Must-Have
JOB005718,SK001,1.0,Must-Have
JOB005718,SK035,0.65,Good-to-Have
JOB005718,SK049,0.65,Good-to-Have
JOB005718,SK052,0.35,Optional
JOB005718,SK060,0.35,Optional
JOB005718,SK058,0.35,Optional
JOB005719,SK017,1.0,Must-Have
JOB005719,SK013,1.0,Must-Have
JOB005719,SK001,1.0,Must-Have
JOB005719,SK016,1.0,Must-Have
JOB005719,SK019,1.0,Must-Have
JOB005719,SK018,1.0,Must-Have
JOB005719,SK025,0.65,Good-to-Have
JOB005719,SK020,0.65,Good-to-Have
JOB005719,SK014,0.65,Good-to-Have
JOB005719,SK022,0.65,Good-to-Have
JOB005719,SK021,0.65,Good-to-Have
JOB005719,SK064,0.65,Good-to-Have
JOB005719,SK052,0.35,Optional
JOB005719,SK026,0.35,Optional
JOB005719,SK058,0.35,Optional
JOB005719,SK054,0.35,Optional
JOB005720,SK003,1.0,Must-Have
JOB005720,SK046,1.0,Must-Have
JOB005720,SK068,1.0,Must-Have
JOB005720,SK067,1.0,Must-Have
JOB005720,SK001,1.0,Must-Have
JOB005720,SK052,0.65,Good-to-Have
JOB005720,SK048,0.65,Good-to-Have
JOB005720,SK047,0.35,Optional
JOB005721,SK011,1.0,Must-Have
JOB005721,SK025,1.0,Must-Have
JOB005721,SK028,1.0,Must-Have
JOB005721,SK029,1.0,Must-Have
JOB005721,SK001,1.0,Must-Have
JOB005721,SK026,1.0,Must-Have
JOB005721,SK052,0.65,Good-to-Have
JOB005721,SK027,0.65,Good-to-Have
JOB005721,SK018,0.65,Good-to-Have
JOB005721,SK005,0.65,Good-to-Have
JOB005721,SK060,0.65,Good-to-Have
JOB005721,SK031,0.35,Optional
JOB005722,SK001,1.0,Must-Have
JOB005722,SK023,1.0,Must-Have
JOB005722,SK018,1.0,Must-Have
JOB005722,SK067,1.0,Must-Have
JOB005722,SK026,1.0,Must-Have
JOB005722,SK052,1.0,Must-Have
JOB005722,SK060,0.65,Good-to-Have
JOB005722,SK022,0.65,Good-to-Have
JOB005722,SK025,0.65,Good-to-Have
JOB005722,SK057,0.35,Optional
JOB005722,SK033,0.35,Optional
JOB005722,SK031,0.35,Optional
JOB005722,SK053,0.35,Optional
JOB005722,SK054,0.35,Optional
JOB005723,SK013,1.0,Must-Have
JOB005723,SK011,1.0,Must-Have
JOB005723,SK012,1.0,Must-Have
JOB005723,SK001,1.0,Must-Have
JOB005723,SK025,1.0,Must-Have
JOB005723,SK026,1.0,Must-Have
JOB005723,SK075,1.0,Must-Have
JOB005723,SK033,0.65,Good-to-Have
JOB005723,SK018,0.65,Good-to-Have
JOB005723,SK031,0.65,Good-to-Have
JOB005723,SK030,0.65,Good-to-Have
JOB005723,SK028,0.65,Good-to-Have
JOB005723,SK005,0.35,Optional
JOB005723,SK032,0.35,Optional
JOB005723,SK038,0.35,Optional
JOB005724,SK001,1.0,Must-Have
JOB005724,SK029,1.0,Must-Have
JOB005724,SK028,1.0,Must-Have
JOB005724,SK026,1.0,Must-Have
JOB005724,SK011,1.0,Must-Have
JOB005724,SK060,0.65,Good-to-Have
JOB005724,SK018,0.65,Good-to-Have
JOB005724,SK054,0.35,Optional
JOB005724,SK031,0.35,Optional
JOB005724,SK016,0.35,Optional
JOB005725,SK037,1.0,Must-Have
JOB005725,SK003,1.0,Must-Have
JOB005725,SK065,1.0,Must-Have
JOB005725,SK061,1.0,Must-Have
JOB005725,SK066,1.0,Must-Have
JOB005725,SK072,0.65,Good-to-Have
JOB005725,SK046,0.65,Good-to-Have
JOB005725,SK063,0.35,Optional
JOB005725,SK018,0.35,Optional
JOB005726,SK001,1.0,Must-Have
JOB005726,SK018,1.0,Must-Have
JOB005726,SK036,1.0,Must-Have
JOB005726,SK031,1.0,Must-Have
JOB005726,SK026,1.0,Must-Have
JOB005726,SK049,0.65,Good-to-Have
JOB005726,SK033,0.65,Good-to-Have
JOB005726,SK035,0.65,Good-to-Have
JOB005726,SK060,0.35,Optional
JOB005726,SK058,0.35,Optional
JOB005727,SK023,1.0,Must-Have
JOB005727,SK067,1.0,Must-Have
JOB005727,SK018,1.0,Must-Have
JOB005727,SK019,1.0,Must-Have
JOB005727,SK001,1.0,Must-Have
JOB005727,SK052,1.0,Must-Have
JOB005727,SK068,0.65,Good-to-Have
JOB005727,SK022,0.65,Good-to-Have
JOB005727,SK051,0.65,Good-to-Have
JOB005727,SK058,0.65,Good-to-Have
JOB005727,SK053,0.35,Optional
JOB005727,SK054,0.35,Optional
JOB005728,SK019,1.0,Must-Have
JOB005728,SK001,1.0,Must-Have
JOB005728,SK023,1.0,Must-Have
JOB005728,SK018,1.0,Must-Have
JOB005728,SK052,1.0,Must-Have
JOB005728,SK067,1.0,Must-Have
JOB005728,SK068,0.65,Good-to-Have
JOB005728,SK025,0.65,Good-to-Have
JOB005728,SK058,0.65,Good-to-Have
JOB005728,SK022,0.65,Good-to-Have
JOB005728,SK031,0.35,Optional
JOB005728,SK053,0.35,Optional
JOB005728,SK054,0.35,Optional
JOB005728,SK033,0.35,Optional
JOB005729,SK070,1.0,Must-Have
JOB005729,SK068,1.0,Must-Have
JOB005729,SK046,1.0,Must-Have
JOB005729,SK003,1.0,Must-Have
JOB005729,SK001,1.0,Must-Have
JOB005729,SK067,1.0,Must-Have
JOB005729,SK060,0.65,Good-to-Have
JOB005729,SK051,0.65,Good-to-Have
JOB005729,SK048,0.65,Good-to-Have
JOB005729,SK057,0.35,Optional
JOB005729,SK004,0.35,Optional
JOB005729,SK053,0.35,Optional
JOB005729,SK054,0.35,Optional
JOB005729,SK047,0.35,Optional
JOB005729,SK012,0.35,Optional
JOB005730,SK072,1.0,Must-Have
JOB005730,SK065,1.0,Must-Have
JOB005730,SK066,1.0,Must-Have
JOB005730,SK074,1.0,Must-Have
JOB005730,SK003,1.0,Must-Have
JOB005730,SK016,0.65,Good-to-Have
JOB005730,SK062,0.65,Good-to-Have
JOB005730,SK073,0.65,Good-to-Have
JOB005730,SK061,0.65,Good-to-Have
JOB005730,SK001,0.35,Optional
JOB005731,SK054,1.0,Must-Have
JOB005731,SK069,1.0,Must-Have
JOB005731,SK038,1.0,Must-Have
JOB005731,SK003,1.0,Must-Have
JOB005731,SK042,1.0,Must-Have
JOB005731,SK037,1.0,Must-Have
JOB005731,SK056,0.65,Good-to-Have
JOB005731,SK039,0.65,Good-to-Have
JOB005731,SK052,0.35,Optional
JOB005732,SK019,1.0,Must-Have
JOB005732,SK013,1.0,Must-Have
JOB005732,SK001,1.0,Must-Have
JOB005732,SK017,1.0,Must-Have
JOB005732,SK003,1.0,Must-Have
JOB005732,SK016,1.0,Must-Have
JOB005732,SK064,0.65,Good-to-Have
JOB005732,SK014,0.65,Good-to-Have
JOB005732,SK022,0.65,Good-to-Have
JOB005732,SK025,0.65,Good-to-Have
JOB005732,SK052,0.35,Optional
JOB005732,SK026,0.35,Optional
JOB005732,SK054,0.35,Optional
JOB005732,SK058,0.35,Optional
JOB005732,SK024,0.35,Optional
JOB005733,SK057,1.0,Must-Have
JOB005733,SK053,1.0,Must-Have
JOB005733,SK052,1.0,Must-Have
JOB005733,SK058,1.0,Must-Have
JOB005733,SK051,1.0,Must-Have
JOB005733,SK001,1.0,Must-Have
JOB005733,SK059,0.65,Good-to-Have
JOB005733,SK060,0.65,Good-to-Have
JOB005733,SK054,0.65,Good-to-Have
JOB005733,SK069,0.35,Optional
JOB005734,SK066,1.0,Must-Have
JOB005734,SK037,1.0,Must-Have
JOB005734,SK003,1.0,Must-Have
JOB005734,SK061,1.0,Must-Have
JOB005734,SK046,0.65,Good-to-Have
JOB005734,SK062,0.65,Good-to-Have
JOB005734,SK072,0.65,Good-to-Have
JOB005734,SK074,0.65,Good-to-Have
JOB005734,SK038,0.65,Good-to-Have
JOB005734,SK044,0.35,Optional
JOB005734,SK063,0.35,Optional
JOB005734,SK042,0.35,Optional
JOB005734,SK001,0.35,Optional
JOB005735,SK074,1.0,Must-Have
JOB005735,SK066,1.0,Must-Have
JOB005735,SK003,1.0,Must-Have
JOB005735,SK072,1.0,Must-Have
JOB005735,SK071,1.0,Must-Have
JOB005735,SK062,0.65,Good-to-Have
JOB005735,SK016,0.65,Good-to-Have
JOB005735,SK073,0.65,Good-to-Have
JOB005735,SK061,0.65,Good-to-Have
JOB005735,SK014,0.65,Good-to-Have
JOB005735,SK001,0.35,Optional
JOB005735,SK017,0.35,Optional
JOB005735,SK049,0.35,Optional
JOB005736,SK065,1.0,Must-Have
JOB005736,SK072,1.0,Must-Have
JOB005736,SK074,1.0,Must-Have
JOB005736,SK003,1.0,Must-Have
JOB005736,SK066,1.0,Must-Have
JOB005736,SK016,0.65,Good-to-Have
JOB005736,SK061,0.65,Good-to-Have
JOB005736,SK062,0.65,Good-to-Have
JOB005736,SK014,0.65,Good-to-Have
JOB005736,SK073,0.65,Good-to-Have
JOB005736,SK001,0.35,Optional
JOB005736,SK011,0.35,Optional
JOB005737,SK012,1.0,Must-Have
JOB005737,SK026,1.0,Must-Have
JOB005737,SK025,1.0,Must-Have
JOB005737,SK075,1.0,Must-Have
JOB005737,SK011,1.0,Must-Have
JOB005737,SK013,1.0,Must-Have
JOB005737,SK001,1.0,Must-Have
JOB005737,SK028,0.65,Good-to-Have
JOB005737,SK018,0.65,Good-to-Have
JOB005737,SK030,0.65,Good-to-Have
JOB005737,SK031,0.65,Good-to-Have
JOB005737,SK005,0.35,Optional
JOB005737,SK032,0.35,Optional
JOB005737,SK016,0.35,Optional
JOB005738,SK032,1.0,Must-Have
JOB005738,SK031,1.0,Must-Have
JOB005738,SK001,1.0,Must-Have
JOB005738,SK026,1.0,Must-Have
JOB005738,SK018,1.0,Must-Have
JOB005738,SK035,0.65,Good-to-Have
JOB005738,SK034,0.65,Good-to-Have
JOB005738,SK033,0.65,Good-to-Have
JOB005738,SK049,0.65,Good-to-Have
JOB005738,SK058,0.35,Optional
JOB005738,SK016,0.35,Optional
JOB005739,SK013,1.0,Must-Have
JOB005739,SK016,1.0,Must-Have
JOB005739,SK001,1.0,Must-Have
JOB005739,SK017,1.0,Must-Have
JOB005739,SK018,1.0,Must-Have
JOB005739,SK019,1.0,Must-Have
JOB005739,SK003,1.0,Must-Have
JOB005739,SK022,0.65,Good-to-Have
JOB005739,SK064,0.65,Good-to-Have
JOB005739,SK014,0.65,Good-to-Have
JOB005739,SK020,0.65,Good-to-Have
JOB005739,SK025,0.65,Good-to-Have
JOB005739,SK021,0.65,Good-to-Have
JOB005739,SK054,0.35,Optional
JOB005739,SK052,0.35,Optional
JOB005739,SK058,0.35,Optional
JOB005739,SK026,0.35,Optional
JOB005740,SK018,1.0,Must-Have
JOB005740,SK003,1.0,Must-Have
JOB005740,SK016,1.0,Must-Have
JOB005740,SK013,1.0,Must-Have
JOB005740,SK001,1.0,Must-Have
JOB005740,SK019,1.0,Must-Have
JOB005740,SK025,0.65,Good-to-Have
JOB005740,SK064,0.65,Good-to-Have
JOB005740,SK022,0.65,Good-to-Have
JOB005740,SK020,0.65,Good-to-Have
JOB005740,SK058,0.35,Optional
JOB005740,SK052,0.35,Optional
JOB005741,SK067,1.0,Must-Have
JOB005741,SK068,1.0,Must-Have
JOB005741,SK046,1.0,Must-Have
JOB005741,SK070,1.0,Must-Have
JOB005741,SK001,1.0,Must-Have
JOB005741,SK003,1.0,Must-Have
JOB005741,SK051,0.65,Good-to-Have
JOB005741,SK060,0.65,Good-to-Have
JOB005741,SK048,0.65,Good-to-Have
JOB005741,SK004,0.35,Optional
JOB005741,SK054,0.35,Optional
JOB005741,SK057,0.35,Optional
JOB005741,SK053,0.35,Optional
JOB005741,SK047,0.35,Optional
JOB005742,SK057,1.0,Must-Have
JOB005742,SK051,1.0,Must-Have
JOB005742,SK052,1.0,Must-Have
JOB005742,SK053,1.0,Must-Have
JOB005742,SK058,1.0,Must-Have
JOB005742,SK054,0.65,Good-to-Have
JOB005742,SK018,0.65,Good-to-Have
JOB005742,SK060,0.65,Good-to-Have
JOB005742,SK050,0.35,Optional
JOB005742,SK040,0.35,Optional
JOB005743,SK058,1.0,Must-Have
JOB005743,SK052,1.0,Must-Have
JOB005743,SK001,1.0,Must-Have
JOB005743,SK053,1.0,Must-Have
JOB005743,SK057,1.0,Must-Have
JOB005743,SK018,0.65,Good-to-Have
JOB005743,SK054,0.65,Good-to-Have
JOB005743,SK068,0.65,Good-to-Have
JOB005743,SK026,0.65,Good-to-Have
JOB005743,SK069,0.35,Optional
JOB005744,SK003,1.0,Must-Have
JOB005744,SK061,1.0,Must-Have
JOB005744,SK065,1.0,Must-Have
JOB005744,SK016,1.0,Must-Have
JOB005744,SK001,1.0,Must-Have
JOB005744,SK014,0.65,Good-to-Have
JOB005744,SK062,0.65,Good-to-Have
JOB005744,SK064,0.65,Good-to-Have
JOB005744,SK066,0.65,Good-to-Have
JOB005744,SK013,0.65,Good-to-Have
JOB005744,SK046,0.35,Optional
JOB005744,SK074,0.35,Optional
JOB005744,SK018,0.35,Optional
JOB005744,SK072,0.35,Optional
JOB005745,SK067,1.0,Must-Have
JOB005745,SK026,1.0,Must-Have
JOB005745,SK052,1.0,Must-Have
JOB005745,SK023,1.0,Must-Have
JOB005745,SK001,1.0,Must-Have
JOB005745,SK018,1.0,Must-Have
JOB005745,SK058,0.65,Good-to-Have
JOB005745,SK025,0.65,Good-to-Have
JOB005745,SK022,0.65,Good-to-Have
JOB005745,SK031,0.35,Optional
JOB005745,SK054,0.35,Optional
JOB005745,SK038,0.35,Optional
JOB005746,SK067,1.0,Must-Have
JOB005746,SK001,1.0,Must-Have
JOB005746,SK003,1.0,Must-Have
JOB005746,SK046,1.0,Must-Have
JOB005746,SK070,1.0,Must-Have
JOB005746,SK060,0.65,Good-to-Have
JOB005746,SK051,0.65,Good-to-Have
JOB005746,SK069,0.65,Good-to-Have
JOB005746,SK047,0.35,Optional
JOB005746,SK042,0.35,Optional
JOB005747,SK031,1.0,Must-Have
JOB005747,SK018,1.0,Must-Have
JOB005747,SK036,1.0,Must-Have
JOB005747,SK001,1.0,Must-Have
JOB005747,SK026,1.0,Must-Have
JOB005747,SK035,0.65,Good-to-Have
JOB005747,SK033,0.65,Good-to-Have
JOB005747,SK049,0.65,Good-to-Have
JOB005747,SK034,0.65,Good-to-Have
JOB005747,SK058,0.35,Optional
JOB005747,SK060,0.35,Optional
JOB005748,SK023,1.0,Must-Have
JOB005748,SK018,1.0,Must-Have
JOB005748,SK019,1.0,Must-Have
JOB005748,SK052,1.0,Must-Have
JOB005748,SK067,1.0,Must-Have
JOB005748,SK001,1.0,Must-Have
JOB005748,SK068,0.65,Good-to-Have
JOB005748,SK058,0.65,Good-to-Have
JOB005748,SK051,0.65,Good-to-Have
JOB005748,SK060,0.65,Good-to-Have
JOB005748,SK033,0.35,Optional
JOB005748,SK057,0.35,Optional
JOB005749,SK066,1.0,Must-Have
JOB005749,SK072,1.0,Must-Have
JOB005749,SK074,1.0,Must-Have
JOB005749,SK071,1.0,Must-Have
JOB005749,SK003,1.0,Must-Have
JOB005749,SK073,0.65,Good-to-Have
JOB005749,SK014,0.65,Good-to-Have
JOB005749,SK061,0.65,Good-to-Have
JOB005749,SK037,0.35,Optional
JOB005750,SK003,1.0,Must-Have
JOB005750,SK037,1.0,Must-Have
JOB005750,SK038,1.0,Must-Have
JOB005750,SK046,1.0,Must-Have
JOB005750,SK039,1.0,Must-Have
JOB005750,SK001,1.0,Must-Have
JOB005750,SK052,0.65,Good-to-Have
JOB005750,SK068,0.65,Good-to-Have
JOB005750,SK041,0.65,Good-to-Have
JOB005750,SK043,0.65,Good-to-Have
JOB005750,SK042,0.65,Good-to-Have
JOB005750,SK051,0.65,Good-to-Have
JOB005750,SK047,0.35,Optional
JOB005750,SK040,0.35,Optional
JOB005750,SK044,0.35,Optional
JOB005750,SK050,0.35,Optional
JOB005750,SK054,0.35,Optional
JOB005751,SK037,1.0,Must-Have
JOB005751,SK042,1.0,Must-Have
JOB005751,SK003,1.0,Must-Have
JOB005751,SK069,1.0,Must-Have
JOB005751,SK054,1.0,Must-Have
JOB005751,SK039,0.65,Good-to-Have
JOB005751,SK043,0.65,Good-to-Have
JOB005751,SK056,0.65,Good-to-Have
JOB005751,SK055,0.65,Good-to-Have
JOB005751,SK050,0.65,Good-to-Have
JOB005751,SK053,0.35,Optional
JOB005751,SK044,0.35,Optional
JOB005751,SK040,0.35,Optional
JOB005751,SK052,0.35,Optional
JOB005752,SK074,1.0,Must-Have
JOB005752,SK072,1.0,Must-Have
JOB005752,SK066,1.0,Must-Have
JOB005752,SK065,1.0,Must-Have
JOB005752,SK003,1.0,Must-Have
JOB005752,SK016,0.65,Good-to-Have
JOB005752,SK061,0.65,Good-to-Have
JOB005752,SK062,0.65,Good-to-Have
JOB005752,SK014,0.65,Good-to-Have
JOB005752,SK073,0.65,Good-to-Have
JOB005752,SK001,0.35,Optional
JOB005752,SK017,0.35,Optional
JOB005752,SK037,0.35,Optional
JOB005753,SK019,1.0,Must-Have
JOB005753,SK018,1.0,Must-Have
JOB005753,SK023,1.0,Must-Have
JOB005753,SK052,1.0,Must-Have
JOB005753,SK026,1.0,Must-Have
JOB005753,SK001,1.0,Must-Have
JOB005753,SK067,1.0,Must-Have
JOB005753,SK068,0.65,Good-to-Have
JOB005753,SK058,0.65,Good-to-Have
JOB005753,SK022,0.65,Good-to-Have
JOB005753,SK025,0.65,Good-to-Have
JOB005753,SK054,0.35,Optional
JOB005753,SK033,0.35,Optional
JOB005753,SK057,0.35,Optional
JOB005753,SK053,0.35,Optional
JOB005754,SK042,1.0,Must-Have
JOB005754,SK054,1.0,Must-Have
JOB005754,SK069,1.0,Must-Have
JOB005754,SK037,1.0,Must-Have
JOB005754,SK038,1.0,Must-Have
JOB005754,SK056,0.65,Good-to-Have
JOB005754,SK039,0.65,Good-to-Have
JOB005754,SK043,0.65,Good-to-Have
JOB005754,SK053,0.35,Optional
JOB005755,SK038,1.0,Must-Have
JOB005755,SK001,1.0,Must-Have
JOB005755,SK037,1.0,Must-Have
JOB005755,SK039,1.0,Must-Have
JOB005755,SK046,1.0,Must-Have
JOB005755,SK003,1.0,Must-Have
JOB005755,SK052,0.65,Good-to-Have
JOB005755,SK068,0.65,Good-to-Have
JOB005755,SK043,0.65,Good-to-Have
JOB005755,SK042,0.65,Good-to-Have
JOB005755,SK041,0.65,Good-to-Have
JOB005755,SK050,0.35,Optional
JOB005755,SK044,0.35,Optional
JOB005755,SK054,0.35,Optional
JOB005756,SK001,1.0,Must-Have
JOB005756,SK051,1.0,Must-Have
JOB005756,SK053,1.0,Must-Have
JOB005756,SK057,1.0,Must-Have
JOB005756,SK052,1.0,Must-Have
JOB005756,SK068,0.65,Good-to-Have
JOB005756,SK060,0.65,Good-to-Have
JOB005756,SK026,0.65,Good-to-Have
JOB005756,SK059,0.65,Good-to-Have
JOB005756,SK069,0.35,Optional
JOB005757,SK038,1.0,Must-Have
JOB005757,SK046,1.0,Must-Have
JOB005757,SK001,1.0,Must-Have
JOB005757,SK003,1.0,Must-Have
JOB005757,SK039,1.0,Must-Have
JOB005757,SK037,1.0,Must-Have
JOB005757,SK052,0.65,Good-to-Have
JOB005757,SK043,0.65,Good-to-Have
JOB005757,SK041,0.65,Good-to-Have
JOB005757,SK050,0.35,Optional
JOB005757,SK054,0.35,Optional
JOB005757,SK044,0.35,Optional
JOB005757,SK047,0.35,Optional
JOB005757,SK040,0.35,Optional
JOB005758,SK019,1.0,Must-Have
JOB005758,SK023,1.0,Must-Have
JOB005758,SK067,1.0,Must-Have
JOB005758,SK001,1.0,Must-Have
JOB005758,SK018,1.0,Must-Have
JOB005758,SK052,1.0,Must-Have
JOB005758,SK058,0.65,Good-to-Have
JOB005758,SK060,0.65,Good-to-Have
JOB005758,SK022,0.65,Good-to-Have
JOB005758,SK054,0.35,Optional
JOB005758,SK057,0.35,Optional
JOB005759,SK013,1.0,Must-Have
JOB005759,SK001,1.0,Must-Have
JOB005759,SK018,1.0,Must-Have
JOB005759,SK019,1.0,Must-Have
JOB005759,SK003,1.0,Must-Have
JOB005759,SK017,1.0,Must-Have
JOB005759,SK016,1.0,Must-Have
JOB005759,SK014,0.65,Good-to-Have
JOB005759,SK020,0.65,Good-to-Have
JOB005759,SK022,0.65,Good-to-Have
JOB005759,SK021,0.65,Good-to-Have
JOB005759,SK064,0.65,Good-to-Have
JOB005759,SK025,0.65,Good-to-Have
JOB005759,SK054,0.35,Optional
JOB005759,SK026,0.35,Optional
JOB005759,SK058,0.35,Optional
JOB005759,SK052,0.35,Optional
JOB005759,SK024,0.35,Optional
JOB005760,SK067,1.0,Must-Have
JOB005760,SK018,1.0,Must-Have
JOB005760,SK052,1.0,Must-Have
JOB005760,SK026,1.0,Must-Have
JOB005760,SK023,1.0,Must-Have
JOB005760,SK001,1.0,Must-Have
JOB005760,SK019,1.0,Must-Have
JOB005760,SK025,0.65,Good-to-Have
JOB005760,SK051,0.65,Good-to-Have
JOB005760,SK022,0.65,Good-to-Have
JOB005760,SK068,0.65,Good-to-Have
JOB005760,SK060,0.65,Good-to-Have
JOB005760,SK058,0.65,Good-to-Have
JOB005760,SK054,0.35,Optional
JOB005760,SK053,0.35,Optional
JOB005761,SK029,1.0,Must-Have
JOB005761,SK028,1.0,Must-Have
JOB005761,SK025,1.0,Must-Have
JOB005761,SK011,1.0,Must-Have
JOB005761,SK026,1.0,Must-Have
JOB005761,SK001,1.0,Must-Have
JOB005761,SK027,0.65,Good-to-Have
JOB005761,SK060,0.65,Good-to-Have
JOB005761,SK054,0.35,Optional
JOB005762,SK017,1.0,Must-Have
JOB005762,SK003,1.0,Must-Have
JOB005762,SK065,1.0,Must-Have
JOB005762,SK016,1.0,Must-Have
JOB005762,SK061,1.0,Must-Have
JOB005762,SK001,1.0,Must-Have
JOB005762,SK013,0.65,Good-to-Have
JOB005762,SK066,0.65,Good-to-Have
JOB005762,SK064,0.65,Good-to-Have
JOB005762,SK014,0.65,Good-to-Have
JOB005762,SK062,0.65,Good-to-Have
JOB005762,SK074,0.35,Optional
JOB005762,SK018,0.35,Optional
JOB005762,SK046,0.35,Optional
JOB005763,SK075,1.0,Must-Have
JOB005763,SK001,1.0,Must-Have
JOB005763,SK012,1.0,Must-Have
JOB005763,SK026,1.0,Must-Have
JOB005763,SK013,1.0,Must-Have
JOB005763,SK025,1.0,Must-Have
JOB005763,SK011,1.0,Must-Have
JOB005763,SK030,0.65,Good-to-Have
JOB005763,SK033,0.65,Good-to-Have
JOB005763,SK036,0.35,Optional
JOB005763,SK032,0.35,Optional
JOB005763,SK029,0.35,Optional
JOB005764,SK025,1.0,Must-Have
JOB005764,SK028,1.0,Must-Have
JOB005764,SK001,1.0,Must-Have
JOB005764,SK026,1.0,Must-Have
JOB005764,SK011,1.0,Must-Have
JOB005764,SK005,0.65,Good-to-Have
JOB005764,SK052,0.65,Good-to-Have
JOB005764,SK060,0.65,Good-to-Have
JOB005764,SK018,0.65,Good-to-Have
JOB005764,SK054,0.35,Optional
JOB005765,SK058,1.0,Must-Have
JOB005765,SK051,1.0,Must-Have
JOB005765,SK001,1.0,Must-Have
JOB005765,SK053,1.0,Must-Have
JOB005765,SK057,1.0,Must-Have
JOB005765,SK052,1.0,Must-Have
JOB005765,SK018,0.65,Good-to-Have
JOB005765,SK059,0.65,Good-to-Have
JOB005765,SK026,0.65,Good-to-Have
JOB005765,SK060,0.65,Good-to-Have
JOB005765,SK068,0.65,Good-to-Have
JOB005765,SK069,0.35,Optional
JOB005765,SK041,0.35,Optional
JOB005765,SK040,0.35,Optional
JOB005765,SK050,0.35,Optional
JOB005766,SK003,1.0,Must-Have
JOB005766,SK066,1.0,Must-Have
JOB005766,SK065,1.0,Must-Have
JOB005766,SK071,1.0,Must-Have
JOB005766,SK072,1.0,Must-Have
JOB005766,SK074,1.0,Must-Have
JOB005766,SK016,0.65,Good-to-Have
JOB005766,SK073,0.65,Good-to-Have
JOB005766,SK062,0.65,Good-to-Have
JOB005766,SK014,0.65,Good-to-Have
JOB005766,SK061,0.65,Good-to-Have
JOB005766,SK001,0.35,Optional
JOB005767,SK017,1.0,Must-Have
JOB005767,SK016,1.0,Must-Have
JOB005767,SK018,1.0,Must-Have
JOB005767,SK001,1.0,Must-Have
JOB005767,SK019,1.0,Must-Have
JOB005767,SK013,1.0,Must-Have
JOB005767,SK003,1.0,Must-Have
JOB005767,SK020,0.65,Good-to-Have
JOB005767,SK014,0.65,Good-to-Have
JOB005767,SK058,0.35,Optional
JOB005768,SK051,1.0,Must-Have
JOB005768,SK053,1.0,Must-Have
JOB005768,SK057,1.0,Must-Have
JOB005768,SK058,1.0,Must-Have
JOB005768,SK052,1.0,Must-Have
JOB005768,SK001,1.0,Must-Have
JOB005768,SK054,0.65,Good-to-Have
JOB005768,SK018,0.65,Good-to-Have
JOB005768,SK026,0.65,Good-to-Have
JOB005768,SK059,0.65,Good-to-Have
JOB005768,SK060,0.65,Good-to-Have
JOB005768,SK068,0.65,Good-to-Have
JOB005768,SK041,0.35,Optional
JOB005768,SK050,0.35,Optional
JOB005768,SK069,0.35,Optional
JOB005769,SK058,1.0,Must-Have
JOB005769,SK051,1.0,Must-Have
JOB005769,SK053,1.0,Must-Have
JOB005769,SK057,1.0,Must-Have
JOB005769,SK052,1.0,Must-Have
JOB005769,SK001,1.0,Must-Have
JOB005769,SK026,0.65,Good-to-Have
JOB005769,SK059,0.65,Good-to-Have
JOB005769,SK041,0.35,Optional
JOB005769,SK069,0.35,Optional
JOB005770,SK016,1.0,Must-Have
JOB005770,SK003,1.0,Must-Have
JOB005770,SK017,1.0,Must-Have
JOB005770,SK065,1.0,Must-Have
JOB005770,SK061,1.0,Must-Have
JOB005770,SK066,0.65,Good-to-Have
JOB005770,SK062,0.65,Good-to-Have
JOB005770,SK072,0.35,Optional
JOB005771,SK046,1.0,Must-Have
JOB005771,SK001,1.0,Must-Have
JOB005771,SK039,1.0,Must-Have
JOB005771,SK003,1.0,Must-Have
JOB005771,SK037,1.0,Must-Have
JOB005771,SK038,1.0,Must-Have
JOB005771,SK043,0.65,Good-to-Have
JOB005771,SK052,0.65,Good-to-Have
JOB005771,SK041,0.65,Good-to-Have
JOB005771,SK047,0.35,Optional
JOB005771,SK044,0.35,Optional
JOB005771,SK054,0.35,Optional
JOB005771,SK050,0.35,Optional
JOB005771,SK040,0.35,Optional
JOB005772,SK003,1.0,Must-Have
JOB005772,SK065,1.0,Must-Have
JOB005772,SK066,1.0,Must-Have
JOB005772,SK061,1.0,Must-Have
JOB005772,SK046,0.65,Good-to-Have
JOB005772,SK072,0.65,Good-to-Have
JOB005772,SK044,0.35,Optional
JOB005773,SK012,1.0,Must-Have
JOB005773,SK001,1.0,Must-Have
JOB005773,SK026,1.0,Must-Have
JOB005773,SK013,1.0,Must-Have
JOB005773,SK075,1.0,Must-Have
JOB005773,SK025,1.0,Must-Have
JOB005773,SK028,0.65,Good-to-Have
JOB005773,SK031,0.65,Good-to-Have
JOB005773,SK033,0.65,Good-to-Have
JOB005773,SK018,0.65,Good-to-Have
